trial,production,rewarded_time,delivered_reward,passed_time,received_reward
5,P9,2.976,9.5257,0.094,9.431700000000001
6,P9,3.521,9.5257,0.094,9.431700000000001
7,P9,4.229,9.5257,0.094,9.431700000000001
8,P9,4.682,9.5257,0.094,9.431700000000001
9,P9,5.216,9.5257,0.094,9.431700000000001
10,P9,5.769,9.5257,0.094,9.431700000000001
11,P9,6.359,9.5257,0.094,9.431700000000001
12,P9,6.881,9.5257,0.094,9.431700000000001
13,P9,7.362,9.5257,0.094,9.431700000000001
14,P9,7.937,9.5257,0.094,9.431700000000001
15,P9,8.463,9.5257,0.094,9.431700000000001
16,P9,9.014,9.5257,0.094,9.431700000000001
17,P9,9.553,9.5257,0.094,9.431700000000001
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P10,0.674,9.8201,0.105,9.7151
3,P10,1.085,9.8201,0.105,9.7151
4,P10,1.6,9.8201,0.105,9.7151
5,P10,2.174,9.8201,0.105,9.7151
6,P10,3.295,9.8201,0.105,9.7151
7,P10,3.639,9.8201,0.105,9.7151
8,P10,4.149,9.8201,0.105,9.7151
9,P10,4.736,9.8201,0.105,9.7151
10,P10,5.357,9.8201,0.105,9.7151
11,P10,5.974,9.8201,0.105,9.7151
12,P10,6.882,9.8201,0.105,9.7151
13,P10,7.688,9.8201,0.105,9.7151
14,P10,8.32,9.8201,0.105,9.7151
15,P10,8.925,9.8201,0.105,9.7151
16,P10,9.425,9.8201,0.105,9.7151
17,P10,9.87,9.8201,0.105,9.7151
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.748,9.8201,0.105,9.7151
3,P10,1.263,9.8201,0.105,9.7151
4,P10,1.768,9.8201,0.105,9.7151
5,P10,2.265,9.8201,0.105,9.7151
6,P10,3.016,9.8201,0.105,9.7151
7,P10,3.656,9.8201,0.105,9.7151
8,P10,4.139,9.8201,0.105,9.7151
9,P10,4.563,9.8201,0.105,9.7151
10,P10,5.081,9.8201,0.105,9.7151
11,P10,5.501,9.8201,0.105,9.7151
12,P10,5.893,9.8201,0.105,9.7151
13,P10,6.668,9.8201,0.105,9.7151
14,P10,7.203,9.8201,0.105,9.7151
15,P10,8.29,9.8201,0.105,9.7151
16,P10,8.954,9.8201,0.105,9.7151
17,P10,9.484,9.8201,0.105,9.7151
18,P10,9.95,9.8201,0.105,9.7151
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.681,9.8201,0.105,9.7151
3,P10,1.462,9.8201,0.105,9.7151
4,P10,2.091,9.8201,0.105,9.7151
5,P10,2.543,9.8201,0.105,9.7151
6,P10,3.274,9.8201,0.105,9.7151
7,P10,3.927,9.8201,0.105,9.7151
8,P10,4.407,9.8201,0.105,9.7151
9,P10,4.826,9.8201,0.105,9.7151
10,P10,5.702,9.8201,0.105,9.7151
11,P10,6.538,9.8201,0.105,9.7151
12,P10,7.269,9.8201,0.105,9.7151
13,P10,8.069,9.8201,0.105,9.7151
14,P10,8.655,9.8201,0.105,9.7151
15,P10,9.236,9.8201,0.105,9.7151
16,P10,9.767,9.8201,0.105,9.7151
1,P1,0.06,0.0669,0.01,0.0569
2,P2,0.645,0.1799,0.02,0.15990000000000001
3,P10,1.27,9.8201,0.105,9.7151
4,P10,2.15,9.8201,0.105,9.7151
5,P10,2.798,9.8201,0.105,9.7151
6,P10,3.518,9.8201,0.105,9.7151
7,P10,4.297,9.8201,0.105,9.7151
8,P10,4.713,9.8201,0.105,9.7151
9,P10,6.018,9.8201,0.105,9.7151
10,P10,6.426,9.8201,0.105,9.7151
11,P10,7.074,9.8201,0.105,9.7151
12,P10,8.379,9.8201,0.105,9.7151
13,P10,9.058,9.8201,0.105,9.7151
14,P10,9.554,9.8201,0.105,9.7151
1,P4,0.091,1.192,0.041,1.151
2,P3,0.619,0.4743,0.03,0.44430000000000003
3,P7,1.13,7.3106,0.072,7.2386
4,P7,1.674,7.3106,0.072,7.2386
5,P7,2.189,7.3106,0.072,7.2386
6,P7,2.777,7.3106,0.072,7.2386
7,P7,3.355,7.3106,0.072,7.2386
8,P7,3.793,7.3106,0.072,7.2386
9,P7,5.065,7.3106,0.072,7.2386
10,P7,5.637,7.3106,0.072,7.2386
11,P7,6.748,7.3106,0.072,7.2386
12,P7,7.335,7.3106,0.072,7.2386
13,P7,7.758,7.3106,0.072,7.2386
14,P7,8.202,7.3106,0.072,7.2386
15,P7,9.474,7.3106,0.072,7.2386
1,P6,0.112,5.0,0.062,4.938
2,P10,0.783,9.8201,0.105,9.7151
3,P10,1.395,9.8201,0.105,9.7151
4,P10,2.06,9.8201,0.105,9.7151
5,P10,2.59,9.8201,0.105,9.7151
6,P10,3.128,9.8201,0.105,9.7151
7,P10,3.575,9.8201,0.105,9.7151
8,P10,4.457,9.8201,0.105,9.7151
9,P10,5.391,9.8201,0.105,9.7151
10,P10,5.817,9.8201,0.105,9.7151
11,P10,6.206,9.8201,0.105,9.7151
12,P10,6.686,9.8201,0.105,9.7151
13,P10,7.324,9.8201,0.105,9.7151
14,P10,7.957,9.8201,0.105,9.7151
15,P10,8.742,9.8201,0.105,9.7151
16,P10,9.223,9.8201,0.105,9.7151
17,P10,9.813,9.8201,0.105,9.7151
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P10,0.788,9.8201,0.105,9.7151
3,P10,1.669,9.8201,0.105,9.7151
4,P10,2.806,9.8201,0.105,9.7151
5,P10,3.339,9.8201,0.105,9.7151
6,P10,4.308,9.8201,0.105,9.7151
7,P10,5.479,9.8201,0.105,9.7151
8,P10,6.163,9.8201,0.105,9.7151
9,P10,6.621,9.8201,0.105,9.7151
10,P10,7.193,9.8201,0.105,9.7151
11,P10,7.823,9.8201,0.105,9.7151
12,P10,8.683,9.8201,0.105,9.7151
13,P10,9.25,9.8201,0.105,9.7151
14,P10,9.771,9.8201,0.105,9.7151
1,P8,0.133,8.808,0.083,8.725
2,P8,0.635,8.808,0.083,8.725
3,P8,1.197,8.808,0.083,8.725
4,P8,1.771,8.808,0.083,8.725
5,P8,2.673,8.808,0.083,8.725
6,P8,3.105,8.808,0.083,8.725
7,P8,3.934,8.808,0.083,8.725
8,P8,4.633,8.808,0.083,8.725
9,P8,5.396,8.808,0.083,8.725
10,P8,6.146,8.808,0.083,8.725
11,P8,6.771,8.808,0.083,8.725
12,P8,7.159,8.808,0.083,8.725
13,P8,7.638,8.808,0.083,8.725
14,P8,8.109,8.808,0.083,8.725
15,P8,8.721,8.808,0.083,8.725
16,P8,9.254,8.808,0.083,8.725
17,P8,9.634,8.808,0.083,8.725
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.537,7.3106,0.072,7.2386
3,P7,1.258,7.3106,0.072,7.2386
4,P7,2.103,7.3106,0.072,7.2386
5,P7,2.696,7.3106,0.072,7.2386
6,P7,3.229,7.3106,0.072,7.2386
7,P7,3.802,7.3106,0.072,7.2386
8,P7,4.314,7.3106,0.072,7.2386
9,P7,4.925,7.3106,0.072,7.2386
10,P7,5.385,7.3106,0.072,7.2386
11,P7,6.164,7.3106,0.072,7.2386
12,P7,6.69,7.3106,0.072,7.2386
13,P7,7.347,7.3106,0.072,7.2386
14,P7,8.027,7.3106,0.072,7.2386
15,P7,8.541,7.3106,0.072,7.2386
16,P7,9.404,7.3106,0.072,7.2386
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P3,0.507,0.4743,0.03,0.44430000000000003
3,P4,0.968,1.192,0.041,1.151
4,P6,1.672,5.0,0.062,4.938
5,P10,2.228,9.8201,0.105,9.7151
6,P10,2.739,9.8201,0.105,9.7151
7,P10,3.3,9.8201,0.105,9.7151
8,P10,3.871,9.8201,0.105,9.7151
9,P10,4.508,9.8201,0.105,9.7151
10,P10,5.097,9.8201,0.105,9.7151
11,P10,5.598,9.8201,0.105,9.7151
12,P10,6.075,9.8201,0.105,9.7151
13,P10,6.653,9.8201,0.105,9.7151
14,P10,7.2,9.8201,0.105,9.7151
15,P10,7.828,9.8201,0.105,9.7151
16,P10,8.338,9.8201,0.105,9.7151
17,P10,8.777,9.8201,0.105,9.7151
18,P10,9.251,9.8201,0.105,9.7151
19,P10,9.673,9.8201,0.105,9.7151
1,P8,0.133,8.808,0.083,8.725
2,P8,0.943,8.808,0.083,8.725
3,P8,1.464,8.808,0.083,8.725
4,P8,1.826,8.808,0.083,8.725
5,P8,2.254,8.808,0.083,8.725
6,P8,2.889,8.808,0.083,8.725
7,P8,3.471,8.808,0.083,8.725
8,P8,4.389,8.808,0.083,8.725
9,P8,4.832,8.808,0.083,8.725
10,P8,5.305,8.808,0.083,8.725
11,P8,6.056,8.808,0.083,8.725
12,P8,6.455,8.808,0.083,8.725
13,P8,7.035,8.808,0.083,8.725
14,P8,7.585,8.808,0.083,8.725
15,P8,8.154,8.808,0.083,8.725
16,P8,8.695,8.808,0.083,8.725
17,P8,9.166,8.808,0.083,8.725
18,P8,9.597,8.808,0.083,8.725
1,P2,0.07,0.1799,0.02,0.15990000000000001
2,P7,0.525,7.3106,0.072,7.2386
3,P7,1.133,7.3106,0.072,7.2386
4,P7,1.878,7.3106,0.072,7.2386
5,P7,2.633,7.3106,0.072,7.2386
6,P7,3.248,7.3106,0.072,7.2386
7,P7,3.746,7.3106,0.072,7.2386
8,P7,4.152,7.3106,0.072,7.2386
9,P7,4.613,7.3106,0.072,7.2386
10,P7,5.195,7.3106,0.072,7.2386
11,P7,5.792,7.3106,0.072,7.2386
12,P7,6.386,7.3106,0.072,7.2386
13,P7,6.871,7.3106,0.072,7.2386
14,P7,7.324,7.3106,0.072,7.2386
15,P7,7.648,7.3106,0.072,7.2386
16,P7,8.352,7.3106,0.072,7.2386
17,P7,8.763,7.3106,0.072,7.2386
18,P7,9.615,7.3106,0.072,7.2386
1,P4,0.091,1.192,0.041,1.151
2,P2,0.525,0.1799,0.02,0.15990000000000001
3,P8,1.489,8.808,0.083,8.725
4,P8,2.343,8.808,0.083,8.725
5,P8,3.108,8.808,0.083,8.725
6,P8,3.679,8.808,0.083,8.725
7,P8,3.998,8.808,0.083,8.725
8,P8,4.549,8.808,0.083,8.725
9,P8,5.065,8.808,0.083,8.725
10,P8,5.506,8.808,0.083,8.725
11,P8,5.956,8.808,0.083,8.725
12,P8,6.572,8.808,0.083,8.725
13,P8,7.099,8.808,0.083,8.725
14,P8,7.548,8.808,0.083,8.725
15,P8,7.959,8.808,0.083,8.725
16,P8,8.663,8.808,0.083,8.725
17,P8,9.09,8.808,0.083,8.725
18,P8,9.547,8.808,0.083,8.725
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.664,7.3106,0.072,7.2386
3,P7,1.43,7.3106,0.072,7.2386
4,P7,1.91,7.3106,0.072,7.2386
5,P7,2.59,7.3106,0.072,7.2386
6,P7,3.119,7.3106,0.072,7.2386
7,P7,3.869,7.3106,0.072,7.2386
8,P7,4.392,7.3106,0.072,7.2386
9,P7,5.284,7.3106,0.072,7.2386
10,P7,5.748,7.3106,0.072,7.2386
11,P7,6.902,7.3106,0.072,7.2386
12,P7,7.538,7.3106,0.072,7.2386
13,P7,8.057,7.3106,0.072,7.2386
14,P7,8.475,7.3106,0.072,7.2386
15,P7,9.378,7.3106,0.072,7.2386
16,P7,9.777,7.3106,0.072,7.2386
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.76,9.5257,0.094,9.431700000000001
3,P9,1.359,9.5257,0.094,9.431700000000001
4,P9,2.009,9.5257,0.094,9.431700000000001
5,P9,2.501,9.5257,0.094,9.431700000000001
6,P9,2.979,9.5257,0.094,9.431700000000001
7,P9,3.693,9.5257,0.094,9.431700000000001
8,P9,4.122,9.5257,0.094,9.431700000000001
9,P9,4.931,9.5257,0.094,9.431700000000001
10,P9,5.568,9.5257,0.094,9.431700000000001
11,P9,6.047,9.5257,0.094,9.431700000000001
12,P9,6.728,9.5257,0.094,9.431700000000001
13,P9,7.41,9.5257,0.094,9.431700000000001
14,P9,7.889,9.5257,0.094,9.431700000000001
15,P9,8.397,9.5257,0.094,9.431700000000001
16,P9,9.149,9.5257,0.094,9.431700000000001
17,P9,9.96,9.5257,0.094,9.431700000000001
1,P5,0.101,2.6894,0.051,2.6384
2,P6,0.498,5.0,0.062,4.938
3,P6,1.032,5.0,0.062,4.938
4,P6,1.429,5.0,0.062,4.938
5,P6,2.497,5.0,0.062,4.938
6,P6,3.299,5.0,0.062,4.938
7,P6,3.847,5.0,0.062,4.938
8,P6,4.377,5.0,0.062,4.938
9,P6,4.791,5.0,0.062,4.938
10,P6,5.182,5.0,0.062,4.938
11,P6,5.692,5.0,0.062,4.938
12,P6,6.413,5.0,0.062,4.938
13,P6,6.923,5.0,0.062,4.938
14,P6,7.582,5.0,0.062,4.938
15,P6,8.114,5.0,0.062,4.938
16,P6,8.522,5.0,0.062,4.938
17,P6,9.425,5.0,0.062,4.938
18,P6,9.905,5.0,0.062,4.938
1,P5,0.101,2.6894,0.051,2.6384
2,P9,0.655,9.5257,0.094,9.431700000000001
3,P9,1.411,9.5257,0.094,9.431700000000001
4,P9,2.107,9.5257,0.094,9.431700000000001
5,P9,2.57,9.5257,0.094,9.431700000000001
6,P9,3.256,9.5257,0.094,9.431700000000001
7,P9,3.919,9.5257,0.094,9.431700000000001
8,P9,4.505,9.5257,0.094,9.431700000000001
9,P9,5.003,9.5257,0.094,9.431700000000001
10,P9,5.641,9.5257,0.094,9.431700000000001
11,P9,6.03,9.5257,0.094,9.431700000000001
12,P9,6.827,9.5257,0.094,9.431700000000001
13,P9,7.446,9.5257,0.094,9.431700000000001
14,P9,7.806,9.5257,0.094,9.431700000000001
15,P9,8.309,9.5257,0.094,9.431700000000001
16,P9,8.871,9.5257,0.094,9.431700000000001
17,P9,9.254,9.5257,0.094,9.431700000000001
18,P9,9.769,9.5257,0.094,9.431700000000001
1,P7,0.122,7.3106,0.072,7.2386
2,P7,0.595,7.3106,0.072,7.2386
3,P7,1.248,7.3106,0.072,7.2386
4,P7,2.133,7.3106,0.072,7.2386
5,P7,2.707,7.3106,0.072,7.2386
6,P7,3.351,7.3106,0.072,7.2386
7,P7,3.822,7.3106,0.072,7.2386
8,P7,4.305,7.3106,0.072,7.2386
9,P7,4.781,7.3106,0.072,7.2386
10,P7,5.277,7.3106,0.072,7.2386
11,P7,5.756,7.3106,0.072,7.2386
12,P7,6.439,7.3106,0.072,7.2386
13,P7,6.846,7.3106,0.072,7.2386
14,P7,7.302,7.3106,0.072,7.2386
15,P7,8.006,7.3106,0.072,7.2386
16,P7,8.401,7.3106,0.072,7.2386
17,P7,9.209,7.3106,0.072,7.2386
18,P7,9.555,7.3106,0.072,7.2386
1,P4,0.091,1.192,0.041,1.151
2,P4,0.492,1.192,0.041,1.151
3,P3,0.885,0.4743,0.03,0.44430000000000003
4,P6,1.359,5.0,0.062,4.938
5,P6,1.932,5.0,0.062,4.938
6,P6,2.297,5.0,0.062,4.938
7,P6,3.327,5.0,0.062,4.938
8,P6,3.769,5.0,0.062,4.938
9,P6,4.202,5.0,0.062,4.938
10,P6,4.811,5.0,0.062,4.938
11,P6,5.295,5.0,0.062,4.938
12,P6,5.88,5.0,0.062,4.938
13,P6,6.319,5.0,0.062,4.938
14,P6,6.902,5.0,0.062,4.938
15,P6,7.321,5.0,0.062,4.938
16,P6,7.838,5.0,0.062,4.938
17,P6,8.289,5.0,0.062,4.938
18,P6,8.68,5.0,0.062,4.938
19,P6,9.113,5.0,0.062,4.938
20,P6,9.691,5.0,0.062,4.938
1,P2,0.07,0.1799,0.02,0.15990000000000001
2,P6,0.687,5.0,0.062,4.938
3,P6,1.467,5.0,0.062,4.938
4,P6,2.326,5.0,0.062,4.938
5,P6,2.875,5.0,0.062,4.938
6,P6,3.662,5.0,0.062,4.938
7,P6,4.424,5.0,0.062,4.938
8,P6,5.138,5.0,0.062,4.938
9,P6,5.641,5.0,0.062,4.938
10,P6,6.132,5.0,0.062,4.938
11,P6,7.021,5.0,0.062,4.938
12,P6,7.531,5.0,0.062,4.938
13,P6,8.086,5.0,0.062,4.938
14,P6,8.52,5.0,0.062,4.938
15,P6,9.43,5.0,0.062,4.938
16,P6,9.78,5.0,0.062,4.938
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.664,9.5257,0.094,9.431700000000001
3,P9,1.08,9.5257,0.094,9.431700000000001
4,P9,1.661,9.5257,0.094,9.431700000000001
5,P9,2.412,9.5257,0.094,9.431700000000001
6,P9,2.894,9.5257,0.094,9.431700000000001
7,P9,3.622,9.5257,0.094,9.431700000000001
8,P9,4.057,9.5257,0.094,9.431700000000001
9,P9,4.473,9.5257,0.094,9.431700000000001
10,P9,4.968,9.5257,0.094,9.431700000000001
11,P9,5.763,9.5257,0.094,9.431700000000001
12,P9,6.455,9.5257,0.094,9.431700000000001
13,P9,7.223,9.5257,0.094,9.431700000000001
14,P9,7.614,9.5257,0.094,9.431700000000001
15,P9,8.192,9.5257,0.094,9.431700000000001
16,P9,8.629,9.5257,0.094,9.431700000000001
17,P9,9.048,9.5257,0.094,9.431700000000001
18,P9,9.545,9.5257,0.094,9.431700000000001
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P3,0.559,0.4743,0.03,0.44430000000000003
3,P9,0.987,9.5257,0.094,9.431700000000001
4,P9,1.927,9.5257,0.094,9.431700000000001
5,P9,2.699,9.5257,0.094,9.431700000000001
6,P9,3.513,9.5257,0.094,9.431700000000001
7,P9,4.514,9.5257,0.094,9.431700000000001
8,P9,5.268,9.5257,0.094,9.431700000000001
9,P9,5.831,9.5257,0.094,9.431700000000001
10,P9,6.506,9.5257,0.094,9.431700000000001
11,P9,7.014,9.5257,0.094,9.431700000000001
12,P9,7.577,9.5257,0.094,9.431700000000001
13,P9,8.212,9.5257,0.094,9.431700000000001
14,P9,8.785,9.5257,0.094,9.431700000000001
15,P9,9.371,9.5257,0.094,9.431700000000001
16,P9,9.971,9.5257,0.094,9.431700000000001
1,P8,0.133,8.808,0.083,8.725
2,P8,0.648,8.808,0.083,8.725
3,P8,1.286,8.808,0.083,8.725
4,P8,2.015,8.808,0.083,8.725
5,P8,2.457,8.808,0.083,8.725
6,P8,3.12,8.808,0.083,8.725
7,P8,3.818,8.808,0.083,8.725
8,P8,4.493,8.808,0.083,8.725
9,P8,5.061,8.808,0.083,8.725
10,P8,5.56,8.808,0.083,8.725
11,P8,6.118,8.808,0.083,8.725
12,P8,6.587,8.808,0.083,8.725
13,P8,7.334,8.808,0.083,8.725
14,P8,7.725,8.808,0.083,8.725
15,P8,9.008,8.808,0.083,8.725
16,P8,9.753,8.808,0.083,8.725
1,P8,0.133,8.808,0.083,8.725
2,P8,0.687,8.808,0.083,8.725
3,P8,1.109,8.808,0.083,8.725
4,P8,1.587,8.808,0.083,8.725
5,P8,2.109,8.808,0.083,8.725
6,P8,2.779,8.808,0.083,8.725
7,P8,3.518,8.808,0.083,8.725
8,P8,4.499,8.808,0.083,8.725
9,P8,5.09,8.808,0.083,8.725
10,P8,5.639,8.808,0.083,8.725
11,P8,6.296,8.808,0.083,8.725
12,P8,6.744,8.808,0.083,8.725
13,P8,7.327,8.808,0.083,8.725
14,P8,7.895,8.808,0.083,8.725
15,P8,8.381,8.808,0.083,8.725
16,P8,9.097,8.808,0.083,8.725
17,P8,9.726,8.808,0.083,8.725
1,P1,0.06,0.0669,0.01,0.0569
2,P1,0.477,0.0669,0.01,0.0569
3,P3,1.707,0.4743,0.03,0.44430000000000003
4,P7,2.478,7.3106,0.072,7.2386
5,P7,3.269,7.3106,0.072,7.2386
6,P3,3.969,0.4743,0.03,0.44430000000000003
7,P7,4.651,7.3106,0.072,7.2386
8,P7,5.35,7.3106,0.072,7.2386
9,P7,6.219,7.3106,0.072,7.2386
10,P7,6.85,7.3106,0.072,7.2386
11,P7,7.524,7.3106,0.072,7.2386
12,P7,7.965,7.3106,0.072,7.2386
13,P7,8.833,7.3106,0.072,7.2386
14,P7,9.275,7.3106,0.072,7.2386
15,P7,9.923,7.3106,0.072,7.2386
1,P3,0.08,0.4743,0.03,0.44430000000000003
2,P2,0.761,0.1799,0.02,0.15990000000000001
3,P2,1.603,0.1799,0.02,0.15990000000000001
4,P5,2.073,2.6894,0.051,2.6384
5,P9,2.799,9.5257,0.094,9.431700000000001
6,P9,3.455,9.5257,0.094,9.431700000000001
7,P9,3.89,9.5257,0.094,9.431700000000001
8,P9,4.642,9.5257,0.094,9.431700000000001
9,P9,5.566,9.5257,0.094,9.431700000000001
10,P9,5.97,9.5257,0.094,9.431700000000001
11,P9,6.529,9.5257,0.094,9.431700000000001
12,P9,6.924,9.5257,0.094,9.431700000000001
13,P9,7.386,9.5257,0.094,9.431700000000001
14,P9,7.898,9.5257,0.094,9.431700000000001
15,P9,8.382,9.5257,0.094,9.431700000000001
16,P9,8.801,9.5257,0.094,9.431700000000001
17,P9,9.303,9.5257,0.094,9.431700000000001
1,P4,0.091,1.192,0.041,1.151
2,P3,0.635,0.4743,0.03,0.44430000000000003
3,P3,1.497,0.4743,0.03,0.44430000000000003
4,P2,1.991,0.1799,0.02,0.15990000000000001
5,P10,2.977,9.8201,0.105,9.7151
6,P10,3.399,9.8201,0.105,9.7151
7,P10,3.885,9.8201,0.105,9.7151
8,P10,4.758,9.8201,0.105,9.7151
9,P10,5.209,9.8201,0.105,9.7151
10,P10,5.647,9.8201,0.105,9.7151
11,P10,6.068,9.8201,0.105,9.7151
12,P10,6.503,9.8201,0.105,9.7151
13,P10,7.048,9.8201,0.105,9.7151
14,P10,7.726,9.8201,0.105,9.7151
15,P10,8.387,9.8201,0.105,9.7151
16,P10,9.046,9.8201,0.105,9.7151
17,P10,9.521,9.8201,0.105,9.7151
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.794,9.5257,0.094,9.431700000000001
3,P9,1.588,9.5257,0.094,9.431700000000001
4,P9,2.087,9.5257,0.094,9.431700000000001
5,P9,2.703,9.5257,0.094,9.431700000000001
6,P9,3.616,9.5257,0.094,9.431700000000001
7,P9,4.182,9.5257,0.094,9.431700000000001
8,P9,4.779,9.5257,0.094,9.431700000000001
9,P9,5.288,9.5257,0.094,9.431700000000001
10,P9,5.722,9.5257,0.094,9.431700000000001
11,P9,6.273,9.5257,0.094,9.431700000000001
12,P9,6.78,9.5257,0.094,9.431700000000001
13,P9,7.155,9.5257,0.094,9.431700000000001
14,P9,7.614,9.5257,0.094,9.431700000000001
15,P9,8.08,9.5257,0.094,9.431700000000001
16,P9,8.725,9.5257,0.094,9.431700000000001
17,P9,9.439,9.5257,0.094,9.431700000000001
18,P9,9.907,9.5257,0.094,9.431700000000001
1,P1,0.06,0.0669,0.01,0.0569
2,P7,0.653,7.3106,0.072,7.2386
3,P7,1.179,7.3106,0.072,7.2386
4,P7,1.953,7.3106,0.072,7.2386
5,P7,2.614,7.3106,0.072,7.2386
6,P7,3.115,7.3106,0.072,7.2386
7,P7,3.771,7.3106,0.072,7.2386
8,P7,4.29,7.3106,0.072,7.2386
9,P7,4.675,7.3106,0.072,7.2386
10,P7,5.211,7.3106,0.072,7.2386
11,P7,5.675,7.3106,0.072,7.2386
12,P7,6.404,7.3106,0.072,7.2386
13,P7,6.947,7.3106,0.072,7.2386
14,P7,7.533,7.3106,0.072,7.2386
15,P7,8.04,7.3106,0.072,7.2386
16,P7,8.505,7.3106,0.072,7.2386
17,P7,9.239,7.3106,0.072,7.2386
18,P7,9.749,7.3106,0.072,7.2386
1,P4,0.091,1.192,0.041,1.151
2,P7,0.548,7.3106,0.072,7.2386
3,P7,1.046,7.3106,0.072,7.2386
4,P7,1.528,7.3106,0.072,7.2386
5,P7,2.039,7.3106,0.072,7.2386
6,P7,2.696,7.3106,0.072,7.2386
7,P7,3.333,7.3106,0.072,7.2386
8,P7,3.965,7.3106,0.072,7.2386
9,P7,4.479,7.3106,0.072,7.2386
10,P7,4.878,7.3106,0.072,7.2386
11,P7,5.577,7.3106,0.072,7.2386
12,P7,6.179,7.3106,0.072,7.2386
13,P7,6.716,7.3106,0.072,7.2386
14,P7,7.024,7.3106,0.072,7.2386
15,P7,7.574,7.3106,0.072,7.2386
16,P7,7.936,7.3106,0.072,7.2386
17,P7,8.479,7.3106,0.072,7.2386
18,P7,9.192,7.3106,0.072,7.2386
19,P7,9.75,7.3106,0.072,7.2386
1,P1,0.06,0.0669,0.01,0.0569
2,P9,0.628,9.5257,0.094,9.431700000000001
3,P9,1.768,9.5257,0.094,9.431700000000001
4,P9,3.062,9.5257,0.094,9.431700000000001
5,P9,3.675,9.5257,0.094,9.431700000000001
6,P9,4.328,9.5257,0.094,9.431700000000001
7,P9,5.001,9.5257,0.094,9.431700000000001
8,P9,5.928,9.5257,0.094,9.431700000000001
9,P9,6.469,9.5257,0.094,9.431700000000001
10,P9,6.952,9.5257,0.094,9.431700000000001
11,P9,7.491,9.5257,0.094,9.431700000000001
12,P9,8.038,9.5257,0.094,9.431700000000001
13,P9,8.571,9.5257,0.094,9.431700000000001
14,P9,9.253,9.5257,0.094,9.431700000000001
1,P10,0.155,9.8201,0.105,9.7151
2,P10,0.775,9.8201,0.105,9.7151
3,P10,1.408,9.8201,0.105,9.7151
4,P10,2.234,9.8201,0.105,9.7151
5,P10,2.963,9.8201,0.105,9.7151
6,P10,3.443,9.8201,0.105,9.7151
7,P10,4.165,9.8201,0.105,9.7151
8,P10,5.071,9.8201,0.105,9.7151
9,P10,5.96,9.8201,0.105,9.7151
10,P10,6.564,9.8201,0.105,9.7151
11,P10,6.985,9.8201,0.105,9.7151
12,P10,7.542,9.8201,0.105,9.7151
13,P10,8.536,9.8201,0.105,9.7151
14,P10,9.01,9.8201,0.105,9.7151
15,P10,9.648,9.8201,0.105,9.7151
1,P1,0.06,0.0669,0.01,0.0569
2,P3,0.558,0.4743,0.03,0.44430000000000003
3,P7,1.096,7.3106,0.072,7.2386
4,P7,1.859,7.3106,0.072,7.2386
5,P7,2.339,7.3106,0.072,7.2386
6,P7,3.076,7.3106,0.072,7.2386
7,P7,3.481,7.3106,0.072,7.2386
8,P7,4.15,7.3106,0.072,7.2386
9,P7,4.639,7.3106,0.072,7.2386
10,P7,5.265,7.3106,0.072,7.2386
11,P7,5.677,7.3106,0.072,7.2386
12,P7,6.264,7.3106,0.072,7.2386
13,P7,6.729,7.3106,0.072,7.2386
14,P7,7.118,7.3106,0.072,7.2386
15,P7,7.549,7.3106,0.072,7.2386
16,P7,8.071,7.3106,0.072,7.2386
17,P7,8.554,7.3106,0.072,7.2386
18,P7,9.034,7.3106,0.072,7.2386
19,P7,9.529,7.3106,0.072,7.2386
20,P7,9.956,7.3106,0.072,7.2386
1,P1,0.06,0.0669,0.01,0.0569
2,P5,0.512,2.6894,0.051,2.6384
3,P4,0.99,1.192,0.041,1.151
4,P5,1.687,2.6894,0.051,2.6384
5,P5,2.027,2.6894,0.051,2.6384
6,P5,2.655,2.6894,0.051,2.6384
7,P4,3.896,1.192,0.041,1.151
8,P5,4.668,2.6894,0.051,2.6384
9,P5,5.109,2.6894,0.051,2.6384
10,P5,5.807,2.6894,0.051,2.6384
11,P5,6.244,2.6894,0.051,2.6384
12,P5,7.096,2.6894,0.051,2.6384
13,P5,7.586,2.6894,0.051,2.6384
14,P5,8.104,2.6894,0.051,2.6384
15,P9,8.774,9.5257,0.094,9.431700000000001
16,P9,9.22,9.5257,0.094,9.431700000000001
17,P9,9.655,9.5257,0.094,9.431700000000001
1,P9,0.144,9.5257,0.094,9.431700000000001
2,P9,0.754,9.5257,0.094,9.431700000000001
3,P9,1.476,9.5257,0.094,9.431700000000001
4,P9,2.348,9.5257,0.094,9.431700000000001
5,P9,2.925,9.5257,0.094,9.431700000000001
6,P9,3.778,9.5257,0.094,9.431700000000001
7,P9,4.345,9.5257,0.094,9.431700000000001
8,P9,4.974,9.5257,0.094,9.431700000000001
