epoch,production,u,utility,delivered_reward
568,P6,0.0,-0.86546856,5.0
568,P7,0.0,-0.82038677,7.3106
568,P8,0.0,0.6424313,8.808
568,P9,9.430742,10.274674,9.5257
568,P10,0.0,1.7268704,9.8201
569,P1,0.0,0.17541286,0.0669
569,P2,0.0,-0.42870954,0.1799
569,P3,0.284352,-0.23845136,0.4743
569,P4,0.0,0.67782634,1.192
569,P5,0.0,1.581971,2.6894
569,P6,0.0,-0.47491923,5.0
569,P7,0.0,0.5637027,7.3106
569,P8,0.0,0.56201607,8.808
569,P9,9.424309,9.0387945,9.5257
569,P10,0.0,-0.54712,9.8201
570,P1,0.0,-2.7275157,0.0669
570,P2,0.0,-0.13774876,0.1799
570,P3,0.0,-0.47181672,0.4743
570,P4,0.0,1.0203193,1.192
570,P5,0.0,0.5751504,2.6894
570,P6,0.0,0.1980332,5.0
570,P7,0.0,0.3867178,7.3106
570,P8,8.722538,8.480094,8.808
570,P9,0.0,1.5814205,9.5257
570,P10,0.0,-0.35161424,9.8201
571,P1,0.0,1.3800616,0.0669
571,P2,0.0,-0.49950176,0.1799
571,P3,0.0,-0.23011318,0.4743
571,P4,0.0,0.38527003,1.192
571,P5,0.0,-0.91392344,2.6894
571,P6,0.0,-0.5765365,5.0
571,P7,0.0,-1.6023577,7.3106
571,P8,8.723522,10.594422,8.808
571,P9,0.0,-0.40115884,9.5257
571,P10,0.0,-0.08832883,9.8201
572,P1,0.036416,-1.0236515,0.0669
572,P2,0.0,-0.22838712,0.1799
572,P3,0.284352,0.51692253,0.4743
572,P4,0.0,0.84676814,1.192
572,P5,0.0,-0.14905055,2.6894
572,P6,0.0,0.5196893,5.0
572,P7,7.2123384,8.215415,7.3106
572,P8,0.0,0.82880867,8.808
572,P9,0.0,-0.96055585,9.5257
572,P10,0.0,-0.8212195,9.8201
573,P1,0.0,0.5625034,0.0669
573,P2,0.102336004,-0.40795612,0.1799
573,P3,0.17772,0.4562512,0.4743
573,P4,0.0,1.7623097,1.192
573,P5,1.0553601,0.9952358,2.6894
573,P6,0.0,-0.08746616,5.0
573,P7,0.0,0.33844936,7.3106
573,P8,0.0,-0.00097393413,8.808
573,P9,9.419381,9.858809,9.5257
573,P10,0.0,-0.004170447,9.8201
574,P1,0.0,-1.1579664,0.0669
574,P2,0.06396001,0.569649,0.1799
574,P3,0.284352,-0.024519205,0.4743
574,P4,0.46040002,0.29504684,1.192
574,P5,0.0,-1.2546508,2.6894
574,P6,0.0,-0.5817096,5.0
574,P7,0.0,-2.2790349,7.3106
574,P8,0.0,-0.97988665,8.808
574,P9,0.0,-0.09003428,9.5257
574,P10,9.702412,11.644166,9.8201
575,P1,0.0,0.26709777,0.0669
575,P2,0.0,-0.99952507,0.1799
575,P3,0.0,0.5399319,0.4743
575,P4,0.0,0.66272557,1.192
575,P5,0.0,0.37402213,2.6894
575,P6,0.0,-0.025572153,5.0
575,P7,0.0,-0.03344245,7.3106
575,P8,0.0,0.47229528,8.808
575,P9,9.430742,8.787526,9.5257
575,P10,0.0,0.14799684,9.8201
576,P1,0.022760002,-1.3951464,0.0669
576,P2,0.0,1.0904174,0.1799
576,P3,0.0,0.32376364,0.4743
576,P4,0.0,-0.6077798,1.192
576,P5,0.0,0.7130239,2.6894
576,P6,0.0,-0.9441398,5.0
576,P7,7.2373743,6.579591,7.3106
576,P8,0.0,-1.0786301,8.808
576,P9,0.0,0.05667036,9.5257
576,P10,0.0,1.2677277,9.8201
577,P1,0.0,0.9236752,0.0669
577,P2,0.0,1.1367749,0.1799
577,P3,0.0,-0.94531494,0.4743
577,P4,0.46040002,0.6287115,1.192
577,P5,0.0,-0.23100397,2.6894
577,P6,0.0,0.96739894,5.0
577,P7,7.2378645,6.916516,7.3106
577,P8,0.0,-0.4329106,8.808
577,P9,0.0,0.104734845,9.5257
577,P10,0.0,-0.29033363,9.8201
578,P1,0.022760002,1.6751004,0.0669
578,P2,0.0,0.70629203,0.1799
578,P3,0.0,-1.106128,0.4743
578,P4,0.0,-1.8358107,1.192
578,P5,0.0,-0.2287178,2.6894
578,P6,0.0,-0.2512067,5.0
578,P7,0.0,1.2970434,7.3106
578,P8,0.0,-0.36702502,8.808
578,P9,9.419381,7.804514,9.5257
578,P10,0.0,0.17352094,9.8201
579,P1,0.0,1.0911798,0.0669
579,P2,0.0,-0.63922006,0.1799
579,P3,0.0,-1.2200325,0.4743
579,P4,0.0,-0.9076255,1.192
579,P5,0.0,-0.07549974,2.6894
579,P6,0.0,1.4924562,5.0
579,P7,0.0,0.33871788,7.3106
579,P8,0.0,-1.2664071,8.808
579,P9,0.0,0.09116001,9.5257
579,P10,9.710532,9.261935,9.8201
580,P1,0.022760002,0.5902827,0.0669
580,P2,0.0,-0.5881986,0.1799
580,P3,0.17772,-0.2475829,0.4743
580,P4,0.0,-0.46035475,1.192
580,P5,0.0,0.87013316,2.6894
580,P6,0.0,0.39924937,5.0
580,P7,7.2378645,7.1960125,7.3106
580,P8,0.0,0.6258141,8.808
580,P9,0.0,1.2465154,9.5257
580,P10,0.0,-0.12972179,9.8201
581,P1,0.022760002,-0.598433,0.0669
581,P2,0.0,-0.09020205,0.1799
581,P3,0.0,-0.20481181,0.4743
581,P4,0.73664004,1.2702506,1.192
581,P5,2.628828,2.5143538,2.6894
581,P6,0.0,0.6150087,5.0
581,P7,0.0,0.301065,7.3106
581,P8,0.0,-0.24625082,8.808
581,P9,7.3944526,5.0959606,9.5257
581,P10,0.0,0.11137943,9.8201
582,P1,0.0,-0.075558946,0.0669
582,P2,0.0,-0.055576388,0.1799
582,P3,0.0,0.4803494,0.4743
582,P4,0.0,-0.16136709,1.192
582,P5,0.0,-0.016364377,2.6894
582,P6,0.0,0.4164984,5.0
582,P7,0.0,1.1278235,7.3106
582,P8,0.0,-0.3486017,8.808
582,P9,9.429039,9.447777,9.5257
582,P10,0.0,0.07162898,9.8201
583,P1,0.0,0.3142915,0.0669
583,P2,0.0,0.55678475,0.1799
583,P3,0.0,-0.65371114,0.4743
583,P4,0.46040002,1.8707854,1.192
583,P5,0.0,-0.3353338,2.6894
583,P6,0.0,-1.6753856,5.0
583,P7,0.0,0.8746558,7.3106
583,P8,0.0,-0.2831628,8.808
583,P9,9.429039,9.3774805,9.5257
583,P10,0.0,0.24378493,9.8201
584,P1,0.022760002,-0.7376562,0.0669
584,P2,0.0,-1.6514994,0.1799
584,P3,0.17772,-0.4438272,0.4743
584,P4,0.0,-1.0935215,1.192
584,P5,0.0,-0.741479,2.6894
584,P6,0.0,-0.8948107,5.0
584,P7,0.0,1.3980722,7.3106
584,P8,8.720898,9.386744,8.808
584,P9,0.0,-0.11419648,9.5257
584,P10,0.0,-0.70260215,9.8201
585,P1,0.0,-0.9418816,0.0669
585,P2,0.0,-1.3415517,0.1799
585,P3,0.0,-0.21114261,0.4743
585,P4,0.46040002,-0.26301023,1.192
585,P5,0.0,1.1204331,2.6894
585,P6,4.9371643,2.7134037,5.0
585,P7,0.0,0.3358427,7.3106
585,P8,0.0,-1.149565,8.808
585,P9,0.0,0.73960966,9.5257
585,P10,0.0,-0.16306758,9.8201
586,P1,0.0,0.7695563,0.0669
586,P2,0.0,0.6215783,0.1799
586,P3,0.0,0.7076233,0.4743
586,P4,0.0,0.65672773,1.192
586,P5,1.0553601,3.2031965,2.6894
586,P6,0.0,1.4322735,5.0
586,P7,0.0,-1.7831702,7.3106
586,P8,8.718163,9.477299,8.808
586,P9,0.0,-0.09432545,9.5257
586,P10,0.0,0.5269613,9.8201
587,P1,0.0,-0.49955434,0.0669
587,P2,0.0,-0.12526186,0.1799
587,P3,0.0,1.5335735,0.4743
587,P4,0.0,1.1218444,1.192
587,P5,0.0,-0.19938244,2.6894
587,P6,0.0,-1.3829399,5.0
587,P7,7.2365575,8.054508,7.3106
587,P8,0.0,0.44326112,8.808
587,P9,0.0,0.37174264,9.5257
587,P10,0.0,-1.3810823,9.8201
588,P1,0.0,0.9561997,0.0669
588,P2,0.0,-0.18061826,0.1799
588,P3,0.0,0.21068543,0.4743
588,P4,0.0,-0.12265961,1.192
588,P5,0.0,-0.27907148,2.6894
588,P6,0.0,-0.1668479,5.0
588,P7,0.0,1.421069,7.3106
588,P8,0.0,0.13158703,8.808
588,P9,9.431126,9.156616,9.5257
588,P10,0.0,1.0511019,9.8201
589,P1,0.0,0.11068937,0.0669
589,P2,0.0,0.23430441,0.1799
589,P3,0.0,0.38676935,0.4743
589,P4,0.0,1.0791106,1.192
589,P5,0.0,0.15983355,2.6894
589,P6,0.0,0.71999574,5.0
589,P7,0.0,-0.62337697,7.3106
589,P8,8.724113,9.18179,8.808
589,P9,0.0,-0.9854227,9.5257
589,P10,0.0,0.27601472,9.8201
590,P1,0.0,-0.079896644,0.0669
590,P2,0.0,-0.5991142,0.1799
590,P3,0.0,0.5057409,0.4743
590,P4,0.46040002,0.58160007,1.192
590,P5,0.0,1.5439786,2.6894
590,P6,0.0,-0.12694752,5.0
590,P7,0.0,0.602043,7.3106
590,P8,8.723522,9.786764,8.808
590,P9,0.0,-1.8791695,9.5257
590,P10,0.0,0.33257216,9.8201
591,P1,0.0,0.2691872,0.0669
591,P2,0.0,0.40014732,0.1799
591,P3,0.0,0.9161857,0.4743
591,P4,0.0,0.4063066,1.192
591,P5,0.0,1.4502516,2.6894
591,P6,0.0,-0.43904126,5.0
591,P7,0.0,1.3710496,7.3106
591,P8,0.0,-0.38416293,8.808
591,P9,9.429039,9.625824,9.5257
591,P10,0.0,-1.243006,9.8201
592,P1,0.0,-0.10713779,0.0669
592,P2,0.06396001,1.3243352,0.1799
592,P3,0.17772,0.07645122,0.4743
592,P4,0.73664004,0.8446888,1.192
592,P5,0.0,-0.06294888,2.6894
592,P6,0.0,0.7052144,5.0
592,P7,0.0,-0.7463527,7.3106
592,P8,8.713604,9.324631,8.808
592,P9,0.0,0.14944728,9.5257
592,P10,0.0,-0.3177496,9.8201
593,P1,0.0,-0.44732684,0.0669
593,P2,0.0,-0.5145712,0.1799
593,P3,0.0,0.51915777,0.4743
593,P4,0.0,-0.40837044,1.192
593,P5,0.0,-2.2388482,2.6894
593,P6,0.0,0.10449309,5.0
593,P7,7.235196,6.5809865,7.3106
593,P8,0.0,-0.4418264,8.808
593,P9,0.0,0.4832442,9.5257
593,P10,0.0,0.22079475,9.8201
594,P1,0.0,-0.101654544,0.0669
594,P2,0.06396001,0.6892955,0.1799
594,P3,0.17772,1.3047947,0.4743
594,P4,0.0,0.5357419,1.192
594,P5,0.0,-0.76951766,2.6894
594,P6,0.0,-3.1455503,5.0
594,P7,0.0,-0.3227497,7.3106
594,P8,0.0,0.20582132,8.808
594,P9,0.0,0.5470336,9.5257
594,P10,9.710532,8.599371,9.8201
595,P1,0.0,0.74782765,0.0669
595,P2,0.0,-0.63407606,0.1799
595,P3,0.0,-0.5986257,0.4743
595,P4,0.46040002,1.8980718,1.192
595,P5,2.6349542,3.1657193,2.6894
595,P6,3.8713923,3.0641117,5.0
595,P7,0.0,-0.9697503,7.3106
595,P8,0.0,0.005215469,8.808
595,P9,0.0,1.7568767,9.5257
595,P10,0.0,-0.38031456,9.8201
596,P1,0.0,-0.6901602,0.0669
596,P2,0.0,1.087348,0.1799
596,P3,0.0,1.6316419,0.4743
596,P4,0.0,1.4448298,1.192
596,P5,0.0,-0.19840516,2.6894
596,P6,0.0,-0.3871624,5.0
596,P7,7.2381587,8.179194,7.3106
596,P8,0.0,-0.47881,8.808
596,P9,0.0,-2.3433967,9.5257
596,P10,0.0,0.7896054,9.8201
597,P1,0.0,0.95399994,0.0669
597,P2,0.0,-1.021381,0.1799
597,P3,0.0,0.97045237,0.4743
597,P4,0.0,0.6135262,1.192
597,P5,0.0,0.51242274,2.6894
597,P6,0.0,0.5324822,5.0
597,P7,0.0,0.6740904,7.3106
597,P8,8.724113,9.311464,8.808
597,P9,0.0,-0.5703106,9.5257
597,P10,0.0,-1.2511605,9.8201
598,P1,0.0,1.2435305,0.0669
598,P2,0.0,-0.26159677,0.1799
598,P3,0.0,-0.28032452,0.4743
598,P4,0.46040002,0.8984165,1.192
598,P5,2.433238,3.0622978,2.6894
598,P6,0.0,-0.96502554,5.0
598,P7,0.0,-1.4340742,7.3106
598,P8,0.0,0.25983554,8.808
598,P9,9.397482,8.910476,9.5257
598,P10,0.0,0.7993203,9.8201
599,P1,0.0,-0.5294715,0.0669
599,P2,0.06396001,-1.1424451,0.1799
599,P3,0.0,0.14723897,0.4743
599,P4,0.46040002,1.0007843,1.192
599,P5,0.0,0.08322412,2.6894
599,P6,4.9374986,5.062821,5.0
599,P7,0.0,-0.9151007,7.3106
599,P8,0.0,0.4902628,8.808
599,P9,0.0,-1.1466889,9.5257
599,P10,0.0,-0.2630775,9.8201
600,P1,0.0,-1.1651875,0.0669
600,P2,0.0,-0.7966543,0.1799
600,P3,0.0,0.60924965,0.4743
600,P4,0.46040002,0.30144432,1.192
600,P5,1.0553601,1.2985101,2.6894
600,P6,4.9371643,3.9516263,5.0
600,P7,0.0,-0.39727184,7.3106
600,P8,0.0,0.7503692,8.808
600,P9,0.0,0.38676742,9.5257
600,P10,0.0,0.44312045,9.8201
601,P1,0.0,0.14494611,0.0669
601,P2,0.0,0.79230595,0.1799
601,P3,0.0,0.94748414,0.4743
601,P4,0.0,-0.31403533,1.192
601,P5,2.2964635,4.2975063,2.6894
601,P6,0.0,1.5951852,5.0
601,P7,0.0,0.47136772,7.3106
601,P8,0.0,-0.71060956,8.808
601,P9,0.0,0.41000244,9.5257
601,P10,9.693953,9.815409,9.8201
602,P1,0.022760002,-0.07544545,0.0669
602,P2,0.0,0.11734283,0.1799
602,P3,0.0,-0.8850034,0.4743
602,P4,0.0,-0.045674935,1.192
602,P5,1.0553601,2.5599043,2.6894
602,P6,0.0,2.8319378,5.0
602,P7,0.0,1.0460216,7.3106
602,P8,0.0,-0.15188794,8.808
602,P9,9.427265,8.41425,9.5257
602,P10,0.0,-1.3653733,9.8201
603,P1,0.0,-0.50102246,0.0669
603,P2,0.102336004,-0.09544483,0.1799
603,P3,0.0,-2.1417143,0.4743
603,P4,0.46040002,0.088033676,1.192
603,P5,0.0,-0.021151492,2.6894
603,P6,0.0,-0.6761612,5.0
603,P7,0.0,1.224972,7.3106
603,P8,0.0,0.44128546,8.808
603,P9,0.0,-0.9281198,9.5257
603,P10,9.707487,9.107473,9.8201
604,P1,0.049525764,-1.425313,0.0669
604,P2,0.102336004,0.49619365,0.1799
604,P3,0.38671872,-0.7360239,0.4743
604,P4,1.097299,1.259558,1.192
604,P5,1.0553601,-0.44021213,2.6894
604,P6,1.9752,1.9384859,5.0
604,P7,0.0,0.4191634,7.3106
604,P8,0.0,0.095233195,8.808
604,P9,0.0,0.113393545,9.5257
604,P10,0.0,0.6239717,9.8201
605,P1,0.0,0.30571753,0.0669
605,P2,0.06396001,0.63172275,0.1799
605,P3,0.17772,1.2543222,0.4743
605,P4,0.0,0.104749635,1.192
605,P5,0.0,0.42975643,2.6894
605,P6,0.0,-0.85788846,5.0
605,P7,0.0,0.17509608,7.3106
605,P8,0.0,-0.5683114,8.808
605,P9,9.427265,9.034361,9.5257
605,P10,0.0,-0.19759408,9.8201
606,P1,0.0,-0.18808797,0.0669
606,P2,0.0,-0.7086294,0.1799
606,P3,0.0,1.0030799,0.4743
606,P4,0.0,0.43222374,1.192
606,P5,0.0,0.15304844,2.6894
606,P6,1.9752,0.30281246,5.0
606,P7,7.2365575,6.486561,7.3106
606,P8,0.0,0.56849045,8.808
606,P9,0.0,0.47555867,9.5257
606,P10,0.0,-0.46460477,9.8201
607,P1,0.0,0.09581623,0.0669
607,P2,0.06396001,2.1031525,0.1799
607,P3,0.0,-0.54237324,0.4743
607,P4,0.0,-0.035127535,1.192
607,P5,0.0,-0.61471564,2.6894
607,P6,4.9374986,5.0750914,5.0
607,P7,0.0,-0.8310425,7.3106
607,P8,0.0,0.16340432,8.808
607,P9,0.0,0.38869515,9.5257
607,P10,0.0,-0.6503983,9.8201
608,P1,0.0,-0.39312,0.0669
608,P2,0.0,-0.88718224,0.1799
608,P3,0.0,-0.2392066,0.4743
608,P4,0.0,2.791018,1.192
608,P5,0.0,0.3015181,2.6894
608,P6,0.0,0.99767756,5.0
608,P7,7.2378645,7.560802,7.3106
608,P8,0.0,0.18817084,8.808
608,P9,0.0,-0.18404911,9.5257
608,P10,0.0,0.9876954,9.8201
609,P1,0.022760002,-0.65070826,0.0669
609,P2,0.0,0.009745197,0.1799
609,P3,0.0,3.0781927,0.4743
609,P4,0.0,0.30546728,1.192
609,P5,0.0,0.039260752,2.6894
609,P6,0.0,-1.7505131,5.0
609,P7,0.0,1.1827896,7.3106
609,P8,0.0,-0.4380448,8.808
609,P9,0.0,-0.12230483,9.5257
609,P10,9.713456,10.726264,9.8201
610,P1,0.0,2.254188,0.0669
610,P2,0.0,-0.79013675,0.1799
610,P3,0.0,-0.29756573,0.4743
610,P4,0.46040002,-0.2667099,1.192
610,P5,0.0,0.8480391,2.6894
610,P6,0.0,-0.08548697,5.0
610,P7,0.0,-0.40850002,7.3106
610,P8,0.0,0.2310249,8.808
610,P9,9.430103,9.385548,9.5257
610,P10,0.0,0.07207787,9.8201
611,P1,0.0,1.198307,0.0669
611,P2,0.0,-0.19657476,0.1799
611,P3,0.0,0.91117483,0.4743
611,P4,0.0,0.73424834,1.192
611,P5,0.0,-0.022420583,2.6894
611,P6,0.0,1.0520619,5.0
611,P7,0.0,-0.33962306,7.3106
611,P8,8.720898,8.828934,8.808
611,P9,0.0,0.17259392,9.5257
611,P10,0.0,0.01918863,9.8201
612,P1,0.0,-0.0891038,0.0669
612,P2,0.0,-0.47526112,0.1799
612,P3,0.0,-1.0991502,0.4743
612,P4,0.0,-0.19113085,1.192
612,P5,0.0,1.1394405,2.6894
612,P6,0.0,0.5259291,5.0
612,P7,0.0,-0.65514296,7.3106
612,P8,8.723522,7.9507856,8.808
612,P9,0.0,-0.25575873,9.5257
612,P10,0.0,0.92822945,9.8201
613,P1,0.0,-0.68925595,0.0669
613,P2,0.0,0.44741824,0.1799
613,P3,0.0,0.6491512,0.4743
613,P4,0.0,0.009659321,1.192
613,P5,0.0,0.1575233,2.6894
613,P6,0.0,-1.9323566,5.0
613,P7,0.0,-0.023970654,7.3106
613,P8,0.0,-0.4608847,8.808
613,P9,0.0,-1.699431,9.5257
613,P10,9.713456,9.4087925,9.8201
614,P1,0.0,-0.7759299,0.0669
614,P2,0.0,-0.6712083,0.1799
614,P3,0.0,0.59350324,0.4743
614,P4,0.0,2.3306143,1.192
614,P5,0.0,0.2231656,2.6894
614,P6,0.0,-0.26203522,5.0
614,P7,0.0,1.0861413,7.3106
614,P8,8.724113,8.996251,8.808
614,P9,0.0,1.0074795,9.5257
614,P10,0.0,-1.6119553,9.8201
615,P1,0.0,-0.45142418,0.0669
615,P2,0.102336004,-0.08739385,0.1799
615,P3,0.17772,0.18354307,0.4743
615,P4,0.46040002,0.6590278,1.192
615,P5,1.6885761,1.4955038,2.6894
615,P6,0.0,-0.3394261,5.0
615,P7,0.0,1.204699,7.3106
615,P8,0.0,-1.0939959,8.808
615,P9,9.411169,10.513527,9.5257
615,P10,0.0,-2.7618544,9.8201
616,P1,0.0,-1.0193323,0.0669
616,P2,0.0,-0.4630714,0.1799
616,P3,0.0,1.4320012,0.4743
616,P4,0.0,-0.34466428,1.192
616,P5,0.0,-1.8323882,2.6894
616,P6,0.0,-0.40059394,5.0
616,P7,7.2373743,6.736439,7.3106
616,P8,0.0,1.0309472,8.808
616,P9,0.0,-0.22304541,9.5257
616,P10,0.0,-0.008898383,9.8201
617,P1,0.0,-2.6137748,0.0669
617,P2,0.0,-1.0755962,0.1799
617,P3,0.0,0.6568292,0.4743
617,P4,0.0,0.13583392,1.192
617,P5,0.0,-0.3814336,2.6894
617,P6,1.9752,1.6209922,5.0
617,P7,0.0,-3.2145345,7.3106
617,P8,0.0,-0.9787678,8.808
617,P9,0.0,0.059680697,9.5257
617,P10,9.710532,9.680759,9.8201
618,P1,0.0,0.85619646,0.0669
618,P2,0.0,0.8974672,0.1799
618,P3,0.17772,-0.070629165,0.4743
618,P4,0.0,-0.24890223,1.192
618,P5,0.0,-1.1461344,2.6894
618,P6,0.0,0.68903005,5.0
618,P7,0.0,1.0332568,7.3106
618,P8,0.0,-0.9393435,8.808
618,P9,9.424309,8.695698,9.5257
618,P10,0.0,-0.27088493,9.8201
619,P1,0.0,-0.31943116,0.0669
619,P2,0.06396001,0.5583015,0.1799
619,P3,0.0,0.309349,0.4743
619,P4,0.0,0.39185166,1.192
619,P5,1.6885761,2.1132247,2.6894
619,P6,0.0,-0.08927792,5.0
619,P7,0.0,0.16980334,7.3106
619,P8,0.0,1.1220226,8.808
619,P9,0.0,-0.40572137,9.5257
619,P10,9.702412,10.149221,9.8201
620,P1,0.022760002,-1.6076682,0.0669
620,P2,0.06396001,0.32794574,0.1799
620,P3,0.0,1.7682179,0.4743
620,P4,0.0,-1.7219129,1.192
620,P5,0.0,-0.43192098,2.6894
620,P6,0.0,0.82715297,5.0
620,P7,0.0,0.43333524,7.3106
620,P8,0.0,-2.639149,8.808
620,P9,9.427265,9.307668,9.5257
620,P10,0.0,1.5543258,9.8201
621,P1,0.036416,0.53830796,0.0669
621,P2,0.06396001,1.063394,0.1799
621,P3,0.38671872,0.52971965,0.4743
621,P4,0.0,-1.2018554,1.192
621,P5,0.0,1.9521401,2.6894
621,P6,0.0,0.18316266,5.0
621,P7,0.0,-1.1373355,7.3106
621,P8,0.0,-0.97209543,8.808
621,P9,0.0,-1.2960428,9.5257
621,P10,9.693953,9.985395,9.8201
622,P1,0.0,2.3564365,0.0669
622,P2,0.0,-1.186077,0.1799
622,P3,0.0,0.62259716,0.4743
622,P4,0.46040002,1.0993897,1.192
622,P5,0.0,0.29391575,2.6894
622,P6,1.9752,4.4233727,5.0
622,P7,0.0,1.3962095,7.3106
622,P8,0.0,1.2895278,8.808
622,P9,9.429039,9.980629,9.5257
622,P10,0.0,-0.6791618,9.8201
623,P1,0.022760002,-1.7442243,0.0669
623,P2,0.0,-0.37634534,0.1799
623,P3,0.0,-3.5540156,0.4743
623,P4,0.0,0.36790606,1.192
623,P5,1.0553601,0.41386873,2.6894
623,P6,4.9366074,5.314906,5.0
623,P7,0.0,-0.41702065,7.3106
623,P8,0.0,-0.4287952,8.808
623,P9,0.0,0.1361877,9.5257
623,P10,0.0,-0.40981933,9.8201
624,P1,0.0,-0.23852241,0.0669
624,P2,0.0,0.3188497,0.1799
624,P3,0.17772,-0.34587538,0.4743
624,P4,0.46040002,1.0021265,1.192
624,P5,1.0553601,0.34558088,2.6894
624,P6,0.0,-0.46175197,5.0
624,P7,0.0,0.24218556,7.3106
624,P8,0.0,0.13915281,8.808
624,P9,0.0,-0.7033606,9.5257
624,P10,9.707487,8.918636,9.8201
625,P1,0.0,0.102489196,0.0669
625,P2,0.06396001,1.6927009,0.1799
625,P3,0.0,-0.035683636,0.4743
625,P4,0.46040002,0.9702151,1.192
625,P5,0.0,0.0034573078,2.6894
625,P6,0.0,1.909485,5.0
625,P7,0.0,-1.3485446,7.3106
625,P8,0.0,-0.4255519,8.808
625,P9,9.424309,9.988203,9.5257
625,P10,0.0,-1.2075157,9.8201
626,P1,0.0,-0.25219122,0.0669
626,P2,0.06396001,0.59480166,0.1799
626,P3,0.0,-1.6913347,0.4743
626,P4,0.0,0.75959176,1.192
626,P5,0.0,-0.16995196,2.6894
626,P6,4.9366074,4.4022884,5.0
626,P7,0.0,1.4309216,7.3106
626,P8,0.0,-0.8870909,8.808
626,P9,0.0,-1.0318891,9.5257
626,P10,0.0,-0.07004631,9.8201
627,P1,0.022760002,-0.3132114,0.0669
627,P2,0.0,1.0066582,0.1799
627,P3,0.3483312,0.63245404,0.4743
627,P4,0.0,0.50163525,1.192
627,P5,2.5940852,0.2143414,2.6894
627,P6,0.0,1.1537774,5.0
627,P7,0.0,-1.4871875,7.3106
627,P8,0.0,0.2283947,8.808
627,P9,9.167672,9.3059845,9.5257
627,P10,0.0,0.21607013,9.8201
628,P1,0.0,-0.52496576,0.0669
628,P2,0.06396001,1.4890337,0.1799
628,P3,0.17772,0.4905157,0.4743
628,P4,0.73664004,0.53858197,1.192
628,P5,0.0,-0.009837815,2.6894
628,P6,0.0,-0.45795938,5.0
628,P7,0.0,0.19540238,7.3106
628,P8,0.0,1.3846347,8.808
628,P9,0.0,3.2300951,9.5257
628,P10,9.702412,10.333343,9.8201
629,P1,0.0,0.8305478,0.0669
629,P2,0.0,0.38051367,0.1799
629,P3,0.0,-2.424228,0.4743
629,P4,0.0,-0.23914832,1.192
629,P5,0.0,-0.46185014,2.6894
629,P6,0.0,-0.8279611,5.0
629,P7,7.2373743,8.96655,7.3106
629,P8,0.0,-0.232684,8.808
629,P9,0.0,0.45246577,9.5257
629,P10,0.0,-0.34152025,9.8201
630,P1,0.022760002,-0.15147199,0.0669
630,P2,0.0,0.07102179,0.1799
630,P3,0.17772,-1.2698158,0.4743
630,P4,0.0,-0.105608925,1.192
630,P5,2.6349542,2.3478377,2.6894
630,P6,0.0,-0.7210175,5.0
630,P7,5.675062,4.974906,7.3106
630,P8,0.0,1.7873429,8.808
630,P9,0.0,-1.0028951,9.5257
630,P10,0.0,-0.2635127,9.8201
631,P1,0.022760002,1.0010165,0.0669
631,P2,0.0,0.54222316,0.1799
631,P3,0.0,-0.3843352,0.4743
631,P4,0.0,0.025573615,1.192
631,P5,0.0,0.5209949,2.6894
631,P6,0.0,1.4496454,5.0
631,P7,7.2378645,7.292182,7.3106
631,P8,0.0,-0.5580582,8.808
631,P9,0.0,0.17249396,9.5257
631,P10,0.0,-0.13384145,9.8201
632,P1,0.0,-0.43768045,0.0669
632,P2,0.0,-0.392532,0.1799
632,P3,0.17772,-0.9777034,0.4743
632,P4,0.0,0.7054846,1.192
632,P5,0.0,0.5408166,2.6894
632,P6,0.0,1.2662828,5.0
632,P7,0.0,-0.6753236,7.3106
632,P8,8.722538,7.903318,8.808
632,P9,0.0,2.4066513,9.5257
632,P10,0.0,-0.018241055,9.8201
633,P1,0.0,0.07810388,0.0669
633,P2,0.0,0.43077216,0.1799
633,P3,0.0,-0.6667837,0.4743
633,P4,0.0,-0.5687073,1.192
633,P5,2.433238,2.2148833,2.6894
633,P6,4.9341307,4.6375685,5.0
633,P7,0.0,-0.5225036,7.3106
633,P8,0.0,1.0022368,8.808
633,P9,0.0,1.214022,9.5257
633,P10,0.0,0.89127207,9.8201
634,P1,0.0,-0.5635929,0.0669
634,P2,0.0,0.6329767,0.1799
634,P3,0.0,0.7982905,0.4743
634,P4,0.73664004,2.166547,1.192
634,P5,0.0,0.5006355,2.6894
634,P6,0.0,-0.15562183,5.0
634,P7,0.0,-1.4907416,7.3106
634,P8,0.0,1.2757345,8.808
634,P9,0.0,0.026238833,9.5257
634,P10,9.693953,9.155291,9.8201
635,P1,0.0,1.0237879,0.0669
635,P2,0.0,-0.11501815,0.1799
635,P3,0.0,0.8021494,0.4743
635,P4,0.0,-0.04454241,1.192
635,P5,0.0,0.44033733,2.6894
635,P6,0.0,0.16658524,5.0
635,P7,0.0,2.064024,7.3106
635,P8,8.722538,7.4852047,8.808
635,P9,0.0,-0.28149885,9.5257
635,P10,0.0,-0.026704343,9.8201
636,P1,0.0,0.29461583,0.0669
636,P2,0.0,-0.31716117,0.1799
636,P3,0.0,0.00010072171,0.4743
636,P4,0.0,-0.46501336,1.192
636,P5,0.0,-0.849794,2.6894
636,P6,0.0,-0.93750226,5.0
636,P7,0.0,-0.020876234,7.3106
636,P8,0.0,0.016454421,8.808
636,P9,9.427265,9.347175,9.5257
636,P10,0.0,0.8618539,9.8201
637,P1,0.022760002,-0.5461328,0.0669
