trial,production,firing_time
17,P3,9.483
18,P6,9.937
1,P2,0.07
2,P3,0.581
3,P9,1.492
4,P9,1.98
5,P9,2.893
6,P9,3.398
7,P9,4.071
8,P9,4.498
9,P9,4.997
10,P9,5.481
11,P9,6.332
12,P9,6.714
13,P9,7.189
14,P9,7.85
15,P9,8.348
16,P9,9.114
17,P9,9.918
1,P6,0.112
2,P7,0.884
3,P7,1.482
4,P7,2.153
5,P7,2.754
6,P7,3.304
7,P7,3.807
8,P7,4.414
9,P7,4.885
10,P7,5.546
11,P7,6.324
12,P7,6.947
13,P7,7.297
14,P7,7.805
15,P7,8.413
16,P7,9.032
17,P7,9.568
1,P2,0.07
2,P6,0.488
3,P6,1.171
4,P6,1.719
5,P6,2.259
6,P6,3.103
7,P6,3.514
8,P6,4.05
9,P6,4.625
10,P6,5.042
11,P6,5.714
12,P6,6.034
13,P6,6.709
14,P6,7.23
15,P6,7.792
16,P6,8.278
17,P6,8.816
18,P6,9.316
19,P6,9.837
1,P7,0.122
2,P7,0.644
3,P7,1.136
4,P7,1.567
5,P7,2.429
6,P7,3.04
7,P7,3.836
8,P7,4.222
9,P7,4.827
10,P7,5.59
11,P7,6.024
12,P7,6.688
13,P7,7.15
14,P7,7.595
15,P7,8.036
16,P7,8.646
17,P7,9.183
18,P7,9.557
1,P1,0.06
2,P10,0.702
3,P10,1.383
4,P10,2.055
5,P10,2.527
6,P10,3.259
7,P10,3.97
8,P10,4.502
9,P10,5.058
10,P10,5.514
11,P10,5.965
12,P10,6.414
13,P10,7.001
14,P10,7.442
15,P10,8.065
16,P10,8.701
17,P10,9.155
18,P10,9.674
1,P4,0.091
2,P9,0.571
3,P9,1.311
4,P9,1.831
5,P9,2.554
6,P9,3.104
7,P9,3.639
8,P9,4.246
9,P9,4.676
10,P9,5.2
11,P9,5.98
12,P9,6.852
13,P9,7.405
14,P9,8.002
15,P9,8.464
16,P9,9.009
17,P9,9.585
18,P9,9.982
1,P8,0.133
2,P8,0.607
3,P8,1.455
4,P8,2.27
5,P8,3.072
6,P8,3.868
7,P8,4.704
8,P8,5.238
9,P8,5.857
10,P8,6.629
11,P8,7.19
12,P8,7.918
13,P8,8.433
14,P8,9.035
15,P8,9.52
1,P8,0.133
2,P8,0.741
3,P8,1.344
4,P8,1.838
5,P8,2.783
6,P8,3.52
7,P8,4.213
8,P8,4.757
9,P8,5.244
10,P8,5.702
11,P8,6.206
12,P8,6.737
13,P8,7.195
14,P8,7.861
15,P8,8.467
16,P8,8.916
17,P8,9.534
1,P10,0.155
2,P10,0.589
3,P10,1.254
4,P10,1.98
5,P10,2.563
6,P10,3.369
7,P10,3.966
8,P10,4.935
9,P10,5.639
10,P10,6.151
11,P10,6.595
12,P10,6.922
13,P10,7.364
14,P10,8.169
15,P10,8.999
16,P10,9.487
17,P10,9.973
1,P8,0.133
2,P8,0.658
3,P8,1.367
4,P8,2.066
5,P8,2.568
6,P8,2.964
7,P8,3.671
8,P8,4.23
9,P8,4.81
10,P8,5.545
11,P8,6.091
12,P8,6.578
13,P8,7.316
14,P8,7.742
15,P8,8.18
16,P8,8.711
17,P8,9.179
18,P8,9.655
1,P4,0.091
2,P2,0.611
3,P5,1.301
4,P2,1.856
5,P5,2.342
6,P3,2.812
7,P9,3.444
8,P9,4.251
9,P9,4.813
10,P9,5.364
11,P9,6.048
12,P9,6.54
13,P9,6.997
14,P9,7.658
15,P9,8.211
16,P9,8.689
17,P9,9.32
18,P9,9.764
1,P7,0.122
2,P7,0.777
3,P7,1.425
4,P7,1.889
5,P7,2.25
6,P7,2.772
7,P7,3.491
8,P7,4.176
9,P7,4.646
10,P7,5.328
11,P7,6.15
12,P7,6.81
13,P7,7.315
14,P7,7.828
15,P7,8.408
16,P7,9.065
17,P7,9.708
1,P6,0.112
2,P10,0.784
3,P10,1.744
4,P10,2.187
5,P10,2.845
6,P10,3.412
7,P10,4.039
8,P10,4.801
9,P10,5.272
10,P10,5.953
11,P10,6.73
12,P10,7.23
13,P10,7.871
14,P10,8.507
15,P10,9.118
16,P10,9.777
1,P3,0.08
2,P9,0.593
3,P9,1.346
4,P9,1.981
5,P9,2.901
6,P9,3.486
7,P9,4.43
8,P9,5.306
9,P9,5.942
10,P9,6.528
11,P9,7.169
12,P9,7.635
13,P9,8.103
14,P9,8.939
15,P9,9.494
1,P5,0.101
2,P2,0.459
3,P5,1.008
4,P10,1.754
5,P10,2.394
6,P10,3.019
7,P10,3.639
8,P10,4.24
9,P10,4.889
10,P10,5.531
11,P10,6.645
12,P10,7.265
13,P10,7.838
14,P10,8.236
15,P10,9.174
16,P10,9.855
1,P1,0.06
2,P2,0.597
3,P9,1.125
4,P9,1.553
5,P9,2.083
6,P9,2.753
7,P9,3.206
8,P9,3.808
9,P9,4.401
10,P9,5.33
11,P9,5.924
12,P9,6.627
13,P9,7.14
14,P9,7.906
15,P9,8.494
16,P9,9.351
17,P9,9.823
1,P3,0.08
2,P1,0.617
3,P3,0.995
4,P3,1.51
5,P3,2.069
6,P2,2.49
7,P1,2.994
8,P10,3.752
9,P10,4.253
10,P10,4.73
11,P10,5.159
12,P10,5.942
13,P10,6.426
14,P10,6.926
15,P10,7.42
16,P10,7.806
17,P10,8.383
18,P10,9.038
19,P10,9.641
1,P4,0.091
2,P6,0.537
3,P9,1.205
4,P9,1.658
5,P9,2.244
6,P9,2.824
7,P9,3.371
8,P9,3.882
9,P9,4.694
10,P9,5.219
11,P9,5.748
12,P9,6.375
13,P9,6.806
14,P9,7.279
15,P9,8.039
16,P9,8.828
17,P9,9.475
18,P9,9.919
1,P1,0.06
2,P5,0.495
3,P6,1.068
4,P6,1.69
5,P6,2.254
6,P6,2.841
7,P6,3.341
8,P6,4.074
9,P6,4.476
10,P6,5.076
11,P6,5.601
12,P6,6.165
13,P6,6.599
14,P6,7.065
15,P6,7.732
16,P6,8.202
17,P6,8.948
18,P6,9.609
1,P4,0.091
2,P3,0.578
3,P5,1.298
4,P10,1.81
5,P10,2.449
6,P10,3.059
7,P10,3.601
8,P10,4.596
9,P10,5.157
10,P10,5.702
11,P10,6.41
12,P10,7.051
13,P10,7.527
14,P10,8.171
15,P10,8.601
16,P10,9.221
17,P10,9.726
1,P2,0.07
2,P4,0.538
3,P9,1.832
4,P9,2.64
5,P9,3.052
6,P9,3.712
7,P9,4.126
8,P9,4.957
9,P9,5.517
10,P9,6.287
11,P9,6.812
12,P9,7.287
13,P9,7.834
14,P9,8.375
15,P9,8.926
16,P9,9.368
1,P6,0.112
2,P2,0.406
3,P6,1.073
4,P6,1.927
5,P6,2.34
6,P6,2.856
7,P6,3.398
8,P6,4.004
9,P6,5.149
10,P6,5.67
11,P6,6.793
12,P6,7.517
13,P6,8.015
14,P6,8.382
15,P6,8.813
16,P6,9.264
17,P6,9.817
1,P1,0.06
2,P5,0.408
3,P3,0.953
4,P3,1.452
5,P5,1.866
6,P5,2.302
7,P3,2.732
8,P5,3.291
9,P5,3.852
10,P5,4.578
11,P5,5.244
12,P5,6.027
13,P9,6.736
14,P9,7.243
15,P9,7.655
16,P9,8.049
17,P9,8.842
18,P9,9.305
19,P9,9.743
1,P3,0.08
2,P4,0.472
3,P2,1.044
4,P4,1.953
5,P10,2.601
6,P10,3.485
7,P10,4.02
8,P10,4.423
9,P10,5.08
10,P10,5.857
11,P10,6.431
12,P10,7.023
13,P10,7.547
14,P10,8.139
15,P10,8.673
16,P10,9.101
17,P10,9.708
1,P7,0.122
2,P7,0.527
3,P7,1.061
4,P7,1.736
5,P7,2.73
6,P7,3.154
7,P7,3.84
8,P7,4.425
9,P7,5.06
10,P7,6.214
11,P7,6.833
12,P7,7.31
13,P7,7.848
14,P7,8.367
15,P7,8.795
16,P7,9.275
17,P7,9.64
1,P3,0.08
2,P5,0.566
3,P5,1.144
4,P1,1.775
5,P5,2.216
6,P5,3.024
7,P5,3.51
8,P5,3.943
9,P7,4.652
10,P5,5.133
11,P5,5.95
12,P5,6.421
13,P5,6.923
14,P5,7.551
15,P5,8.063
16,P7,8.622
17,P5,9.175
18,P7,9.697
1,P1,0.06
2,P7,0.576
3,P7,1.037
4,P7,1.727
5,P7,2.5
6,P7,2.92
7,P7,3.657
8,P7,4.232
9,P7,4.648
10,P7,5.26
11,P7,5.884
12,P7,6.422
13,P7,6.762
14,P7,7.253
15,P7,7.918
16,P7,8.427
17,P7,8.818
18,P7,9.302
19,P7,9.846
1,P3,0.08
2,P8,0.639
3,P8,1.072
4,P8,1.898
5,P8,2.726
6,P8,3.308
7,P8,3.94
8,P8,4.598
9,P8,5.172
10,P8,5.681
11,P8,6.149
12,P8,6.948
13,P8,7.751
14,P8,8.267
15,P8,8.752
16,P8,9.181
17,P8,9.676
1,P5,0.101
2,P5,0.854
3,P5,1.458
4,P5,2.044
5,P6,2.443
6,P6,3.063
7,P6,3.658
8,P6,4.331
9,P6,4.799
10,P6,5.372
11,P6,5.805
12,P6,6.497
13,P6,6.858
14,P6,7.363
15,P6,7.943
16,P6,8.298
17,P5,8.673
18,P6,9.162
19,P6,9.643
1,P4,0.091
2,P4,0.695
3,P10,1.489
4,P10,2.27
5,P10,2.882
6,P10,3.557
7,P10,4.2
8,P10,4.676
9,P10,5.287
10,P10,5.963
11,P10,6.583
12,P10,7.888
13,P10,8.594
14,P10,9.647
1,P8,0.133
2,P8,0.855
3,P8,1.335
4,P8,2.485
5,P8,3.125
6,P8,3.845
7,P8,4.4
8,P8,5.452
9,P8,5.908
10,P8,6.421
11,P8,6.899
12,P8,7.476
13,P8,8.086
14,P8,8.765
15,P8,9.184
16,P8,9.585
1,P9,0.144
2,P9,1.015
3,P9,1.875
4,P9,2.747
5,P9,3.335
6,P9,3.922
7,P9,4.84
8,P9,5.517
9,P9,5.989
10,P9,6.456
11,P9,7.163
12,P9,7.696
13,P9,8.42
14,P9,9.196
15,P9,9.584
1,P1,0.06
2,P10,0.681
3,P10,1.986
4,P10,2.839
5,P10,3.808
6,P10,4.56
7,P10,5.003
8,P10,5.56
9,P10,6.181
10,P10,6.766
11,P10,7.314
12,P10,7.82
13,P10,8.329
14,P10,9.079
1,P4,0.091
2,P8,0.868
3,P8,1.351
4,P8,2.255
5,P8,3.088
6,P8,3.787
7,P8,4.301
8,P8,4.809
9,P8,5.572
10,P8,6.383
11,P8,6.818
12,P8,7.405
13,P8,8.233
14,P8,8.616
15,P8,9.156
16,P8,9.64
1,P9,0.144
2,P9,0.56
3,P9,1.27
4,P9,1.889
5,P9,2.723
6,P9,3.399
7,P9,3.763
8,P9,4.489
9,P9,5.233
10,P9,5.807
11,P9,6.622
12,P9,7.108
13,P9,7.736
14,P9,8.088
15,P9,8.65
16,P9,9.395
17,P9,9.81
1,P9,0.144
2,P9,0.831
3,P9,1.584
4,P9,2.189
5,P9,2.978
6,P9,3.484
7,P9,4.292
8,P9,4.951
9,P9,5.466
10,P9,6.009
11,P9,6.696
12,P9,7.381
13,P9,8.023
14,P9,8.73
15,P9,9.275
16,P9,9.882
1,P7,0.122
2,P7,0.58
3,P7,1.465
4,P7,2.277
5,P7,2.811
6,P7,3.232
7,P7,4.134
8,P7,5.374
9,P7,6.105
10,P7,6.926
11,P7,7.394
12,P7,7.917
13,P7,8.259
14,P7,8.683
15,P7,9.09
16,P7,9.474
17,P7,9.905
1,P1,0.06
2,P2,0.615
3,P5,1.083
4,P3,1.758
5,P4,2.764
6,P4,3.456
7,P5,3.911
8,P5,4.794
9,P5,5.246
10,P9,5.656
11,P9,6.316
12,P9,6.81
13,P9,7.599
14,P9,8.103
15,P9,8.588
16,P9,9.128
1,P3,0.08
2,P10,0.702
3,P10,1.41
4,P10,2.118
5,P10,2.709
6,P10,3.296
7,P10,3.92
8,P10,4.783
9,P10,5.279
10,P10,5.937
11,P10,6.987
12,P10,7.551
13,P10,7.969
14,P10,8.708
15,P10,9.381
16,P10,9.845
1,P10,0.155
2,P10,0.638
3,P10,1.522
4,P10,2.188
5,P10,2.988
6,P10,3.56
7,P10,4.28
8,P10,4.969
9,P10,5.672
10,P10,6.272
11,P10,6.94
12,P10,7.433
13,P10,8.193
14,P10,8.614
15,P10,9.073
16,P10,9.7
1,P6,0.112
2,P1,0.657
3,P6,1.133
4,P6,1.643
5,P6,2.176
6,P6,2.914
7,P6,3.505
8,P6,4.125
9,P6,4.756
10,P6,5.172
11,P6,5.806
12,P6,6.423
13,P6,6.892
14,P6,7.478
15,P6,8.128
16,P6,8.668
17,P6,9.133
18,P6,9.552
1,P4,0.091
2,P3,0.623
3,P4,1.096
4,P8,1.728
5,P8,2.35
6,P8,3.029
7,P8,3.584
8,P8,4.354
9,P8,4.98
10,P8,5.775
11,P8,6.573
12,P8,7.109
13,P8,7.606
14,P8,8.155
15,P8,8.976
16,P8,9.526
1,P3,0.08
2,P9,0.62
3,P9,1.254
4,P9,1.925
5,P9,2.858
6,P9,3.787
7,P9,4.439
8,P9,5.146
9,P9,5.705
10,P9,6.216
11,P9,7.235
12,P9,7.611
13,P9,8.266
14,P9,9.067
15,P9,9.576
1,P4,0.091
2,P3,0.731
3,P1,1.183
4,P8,1.515
5,P8,2.342
6,P8,3.261
7,P8,3.834
8,P8,4.168
9,P8,4.612
10,P8,5.277
11,P8,5.645
12,P8,6.117
13,P8,6.628
14,P8,7.232
15,P8,7.817
16,P8,8.409
17,P8,8.903
18,P8,9.333
19,P8,9.784
1,P10,0.155
2,P10,0.843
3,P10,1.302
4,P10,1.755
5,P10,2.757
6,P10,3.42
7,P10,3.908
8,P10,4.435
9,P10,5.116
10,P10,5.693
11,P10,6.462
12,P10,7.036
13,P10,7.555
14,P10,8.099
15,P10,8.519
16,P10,8.997
17,P10,9.442
18,P10,9.826
1,P6,0.112
2,P6,0.771
3,P6,1.203
4,P6,1.718
5,P6,2.148
6,P6,2.702
7,P6,3.625
8,P6,4.217
9,P6,4.886
10,P6,5.482
11,P6,6.096
12,P6,6.726
13,P6,7.188
14,P6,7.663
15,P6,8.069
16,P6,8.561
17,P6,9.295
1,P6,0.112
2,P6,0.792
3,P9,1.497
4,P9,2.107
5,P9,2.787
6,P9,3.331
7,P9,3.916
8,P9,4.639
9,P9,5.247
10,P9,6.228
11,P9,6.794
12,P9,7.37
13,P9,7.895
14,P9,8.994
15,P9,9.552
1,P2,0.07
2,P6,0.526
3,P6,1.029
4,P6,1.453
5,P6,1.864
6,P6,2.582
7,P6,3.031
8,P6,3.689
9,P6,4.131
10,P6,4.566
11,P6,5.1
12,P6,5.545
13,P6,5.998
14,P6,6.552
15,P6,6.989
16,P6,7.418
17,P6,7.956
18,P6,8.386
19,P6,8.85
20,P6,9.306
21,P6,9.945
1,P3,0.08
2,P4,0.488
3,P3,1.303
4,P3,2.012
5,P10,2.905
6,P10,3.638
7,P10,4.296
8,P10,5.219
9,P10,6.037
10,P10,6.649
11,P10,7.954
12,P10,8.569
13,P10,9.111
14,P10,9.713
1,P9,0.144
2,P9,0.741
3,P9,1.362
4,P9,1.841
5,P9,2.383
6,P9,3.164
7,P9,3.603
8,P9,4.061
9,P9,4.67
10,P9,5.308
11,P9,6.085
12,P9,6.582
13,P9,7.244
14,P9,7.821
15,P9,8.248
16,P9,8.902
17,P9,9.454
18,P9,9.892
1,P9,0.144
2,P9,0.724
3,P9,1.306
4,P9,1.804
5,P9,2.447
6,P9,2.989
7,P9,3.546
8,P9,4.114
9,P9,4.561
10,P9,5.017
11,P9,5.407
12,P9,6.006
13,P9,6.554
14,P9,7.026
15,P9,7.727
16,P9,8.239
17,P9,8.67
18,P9,9.189
19,P9,9.697
1,P9,0.144
2,P9,0.546
3,P9,1.092
4,P9,1.56
5,P9,2.272
6,P9,3.032
7,P9,3.732
8,P9,4.151
9,P9,4.683
10,P9,5.309
11,P9,5.825
12,P9,6.243
13,P9,6.729
14,P9,7.119
15,P9,8.064
16,P9,8.601
17,P9,9.181
18,P9,9.613
1,P3,0.08
2,P2,0.571
3,P2,1.296
4,P2,1.934
5,P8,2.399
6,P8,3.345
7,P8,3.757
8,P8,4.296
9,P8,4.896
10,P8,5.351
11,P8,5.7
12,P8,6.312
13,P8,6.915
14,P8,7.484
15,P8,7.902
16,P8,8.281
17,P8,8.837
18,P8,9.543
1,P3,0.08
2,P9,0.593
3,P9,1.436
4,P9,2.159
5,P9,2.871
6,P9,3.583
7,P9,4.56
8,P9,5.102
9,P9,5.906
10,P9,6.364
11,P9,6.881
12,P9,7.504
13,P9,8.081
14,P9,8.558
15,P9,9.129
16,P9,9.579
1,P2,0.07
2,P3,0.464
3,P9,1.249
4,P9,1.714
5,P9,2.427
6,P9,2.981
7,P9,3.59
8,P9,4.132
9,P9,4.591
10,P9,5.237
11,P9,6.01
12,P9,6.449
13,P9,6.873
14,P9,7.42
15,P9,8.025
16,P9,8.418
17,P9,8.9
18,P9,9.62
1,P3,0.08
2,P9,0.57
3,P9,1.188
4,P9,1.812
5,P9,2.471
6,P9,3.045
7,P9,4.103
8,P9,4.524
9,P9,5.017
10,P9,5.566
11,P9,6.024
12,P9,6.736
13,P9,7.207
14,P9,7.634
15,P9,8.083
16,P9,8.886
17,P9,9.327
1,P7,0.122
2,P7,0.774
3,P7,1.999
4,P7,2.591
5,P7,3.215
6,P7,3.695
7,P7,4.426
8,P7,5.328
9,P7,6.367
10,P7,6.96
11,P7,7.368
12,P7,7.896
13,P7,8.555
14,P7,9.079
15,P7,9.646
1,P6,0.112
2,P8,0.689
3,P8,1.341
4,P8,1.971
5,P8,2.992
6,P8,3.462
7,P8,4.2
8,P8,4.91
9,P8,5.413
10,P8,6.054
11,P8,6.728
12,P8,7.207
13,P8,7.896
14,P8,8.379
15,P8,8.916
16,P8,9.38
1,P9,0.144
2,P9,0.806
3,P9,1.387
4,P9,2.063
5,P9,2.469
6,P9,2.853
7,P9,3.529
8,P9,4.073
9,P9,4.619
10,P9,5.185
11,P9,5.668
12,P9,6.133
13,P9,6.648
14,P9,7.052
15,P9,7.469
16,P9,7.967
17,P9,8.475
18,P9,8.991
19,P9,9.546
1,P1,0.06
2,P10,0.485
3,P10,1.123
4,P10,1.713
5,P10,2.455
6,P10,2.972
7,P10,3.824
8,P10,4.216
9,P10,4.778
10,P10,5.319
11,P10,5.813
12,P10,6.213
13,P10,6.684
14,P10,7.373
15,P10,7.79
16,P10,8.285
17,P10,9.59
1,P1,0.06
2,P10,0.75
3,P10,1.388
4,P10,2.081
5,P10,2.633
6,P10,3.597
7,P10,4.436
8,P10,5.068
9,P10,5.716
10,P10,6.194
11,P10,6.694
12,P10,7.229
13,P10,7.787
14,P10,8.338
15,P10,8.883
16,P10,9.575
1,P10,0.155
2,P10,0.616
3,P10,1.208
4,P10,1.991
5,P10,2.598
6,P10,3.394
7,P10,4.04
8,P10,5.259
9,P10,5.764
10,P10,6.293
11,P10,6.698
12,P10,7.19
13,P10,7.999
14,P10,8.657
15,P10,9.146
1,P3,0.08
2,P9,0.622
3,P9,1.123
4,P9,1.846
5,P9,2.543
6,P9,3.223
7,P9,4.082
8,P9,4.749
9,P9,5.308
10,P9,5.744
11,P9,6.357
12,P9,6.748
13,P9,7.278
14,P9,7.738
15,P9,8.359
16,P9,8.89
17,P9,9.428
18,P9,9.937
1,P3,0.08
2,P9,0.64
3,P9,1.277
4,P9,1.688
5,P9,2.092
6,P9,2.61
7,P9,3.123
8,P9,3.692
9,P9,4.485
10,P9,5.299
11,P9,5.808
12,P9,6.147
13,P9,6.729
14,P9,7.235
15,P9,7.796
16,P9,8.276
17,P9,8.897
18,P9,9.35
19,P9,9.821
1,P8,0.133
2,P8,0.657
3,P8,1.716
4,P8,2.887
5,P8,3.647
6,P8,4.116
7,P8,5.399
8,P8,6.205
9,P8,6.756
10,P8,8.039
11,P8,8.702
12,P8,9.143
13,P8,9.552
1,P7,0.122
2,P7,0.704
3,P7,1.518
4,P7,2.011
5,P7,2.469
6,P7,2.999
7,P7,3.47
8,P7,3.864
9,P7,4.66
10,P7,5.826
11,P7,6.561
12,P7,7.057
13,P7,7.578
14,P7,8.139
15,P7,8.645
16,P7,9.024
17,P7,9.974
1,P9,0.144
2,P9,0.745
3,P9,1.494
4,P9,2.058
5,P9,2.674
6,P9,3.537
7,P9,4.059
8,P9,4.725
9,P9,5.293
10,P9,5.997
11,P9,6.407
12,P9,7.162
13,P9,7.659
14,P9,8.239
15,P9,8.699
16,P9,9.158
17,P9,9.7
1,P10,0.155
2,P10,0.783
3,P10,1.45
4,P10,2.305
5,P10,3.104
6,P10,3.799
7,P10,4.39
8,P10,4.929
9,P10,5.512
10,P10,5.983
11,P10,6.454
12,P10,6.995
13,P10,7.625
14,P10,8.092
15,P10,8.73
16,P10,9.374
17,P10,9.884
1,P6,0.112
2,P10,0.757
3,P10,1.717
4,P10,2.558
5,P10,3.217
6,P10,3.896
7,P10,4.291
8,P10,5.086
9,P10,5.818
10,P10,6.502
11,P10,7.54
12,P10,8.251
13,P10,8.929
14,P10,9.44
15,P10,9.982
1,P2,0.07
2,P6,0.51
3,P6,0.955
4,P6,1.443
5,P6,2.104
6,P6,2.655
7,P6,3.318
8,P6,3.833
9,P6,4.239
10,P6,4.744
11,P6,5.445
12,P6,5.779
13,P6,6.299
14,P6,6.744
15,P6,7.209
16,P6,7.646
17,P6,8.182
18,P6,8.829
19,P6,9.25
20,P6,9.554
1,P3,0.08
2,P4,0.391
3,P4,1.061
4,P4,1.541
5,P1,2.228
6,P4,3.061
7,P4,3.735
8,P2,4.3
9,P3,4.68
10,P4,5.064
11,P4,5.862
12,P1,6.269
13,P3,6.862
14,P4,7.515
15,P7,8.194
16,P7,8.828
17,P7,9.505
18,P7,9.959
1,P10,0.155
2,P10,0.789
3,P10,1.628
4,P10,2.328
5,P10,2.971
6,P10,3.427
7,P10,3.905
8,P10,4.387
9,P10,5.002
10,P10,5.663
11,P10,6.17
12,P10,6.739
13,P10,7.43
14,P10,8.006
15,P10,8.642
16,P10,9.482
17,P10,9.993
1,P10,0.155
2,P10,0.59
3,P10,1.188
4,P10,2.227
5,P10,2.795
6,P10,3.474
7,P10,4.182
8,P10,4.964
9,P10,5.37
10,P10,6.032
11,P10,6.558
12,P10,7.063
13,P10,7.504
14,P10,7.83
15,P10,8.304
16,P10,8.818
17,P10,9.307
1,P3,0.08
2,P10,0.456
3,P10,1.026
4,P10,1.843
5,P10,2.463
6,P10,2.921
7,P10,3.307
8,P10,3.841
9,P10,4.518
10,P10,5.135
11,P10,5.804
12,P10,6.661
13,P10,7.509
14,P10,8.047
15,P10,8.603
16,P10,9.093
17,P10,9.542
1,P4,0.091
2,P7,0.496
3,P7,1.214
4,P7,1.659
5,P7,2.178
6,P7,2.648
7,P7,3.257
8,P7,3.888
9,P7,4.386
10,P7,4.721
11,P7,5.19
12,P7,5.695
13,P7,6.239
14,P7,6.934
15,P7,7.485
16,P7,7.858
17,P7,8.19
18,P7,8.621
19,P7,9.106
20,P7,9.514
1,P10,0.155
2,P10,0.635
3,P10,1.272
4,P10,2.045
5,P10,2.52
6,P10,3.066
7,P10,3.744
8,P10,4.181
9,P10,4.614
10,P10,5.095
11,P10,5.565
12,P10,6.109
13,P10,6.628
14,P10,7.019
15,P10,7.451
16,P10,7.97
17,P10,8.484
18,P10,8.975
19,P10,9.455
1,P5,0.101
2,P5,0.716
3,P1,1.574
4,P5,2.069
5,P5,2.574
6,P3,3.386
7,P5,4.219
8,P5,5.0
9,P5,5.558
10,P5,6.139
11,P2,6.779
12,P5,7.228
13,P8,7.673
14,P8,8.165
15,P8,8.917
16,P8,9.559
1,P7,0.122
2,P7,0.667
3,P7,1.23
4,P7,1.79
5,P7,2.459
6,P7,3.112
7,P7,3.712
8,P7,4.319
9,P7,5.058
10,P7,5.413
11,P7,5.781
12,P7,6.178
13,P7,6.669
14,P7,7.114
15,P7,7.616
16,P7,8.212
17,P7,8.787
18,P7,9.127
19,P7,9.555
1,P5,0.101
2,P10,0.66
3,P10,1.163
4,P10,1.793
5,P10,2.426
6,P10,2.956
7,P10,3.633
8,P10,4.052
9,P10,4.677
10,P10,5.276
11,P10,5.809
12,P10,6.389
13,P10,7.163
14,P10,7.89
15,P10,8.798
16,P10,9.437
17,P10,9.8
1,P6,0.112
2,P7,0.789
3,P6,1.291
4,P6,1.859
5,P7,2.324
6,P7,3.161
7,P7,4.418
8,P7,4.895
9,P7,5.56
10,P7,6.422
11,P7,6.843
12,P7,7.627
13,P7,8.066
14,P7,8.711
15,P7,9.615
1,P4,0.091
2,P1,0.579
3,P2,0.991
4,P3,1.753
5,P5,2.561
6,P3,2.978
7,P5,3.816
8,P5,4.244
9,P6,4.711
10,P5,5.096
11,P5,5.542
12,P6,6.154
13,P5,7.21
14,P6,7.61
15,P6,8.408
16,P6,8.973
17,P6,9.917
1,P3,0.08
2,P8,0.739
3,P8,1.238
4,P8,2.083
5,P8,3.088
6,P8,3.686
7,P8,4.234
8,P8,5.517
9,P8,6.146
10,P8,6.718
11,P8,7.448
12,P8,7.889
13,P8,8.363
14,P8,8.878
15,P8,9.61
1,P4,0.091
2,P2,0.544
3,P4,0.94
4,P2,1.765
5,P2,2.289
6,P9,2.81
7,P9,3.884
8,P9,4.736
9,P9,5.161
10,P9,5.866
11,P9,6.442
12,P9,7.059
13,P9,7.477
14,P9,8.028
15,P9,8.906
16,P9,9.924
1,P2,0.07
2,P3,0.465
3,P7,1.737
4,P7,2.285
5,P7,3.195
6,P7,3.788
7,P7,4.274
8,P7,4.869
9,P7,5.483
10,P7,5.957
11,P7,6.449
12,P7,7.115
13,P7,7.703
14,P7,8.608
15,P7,9.08
16,P7,9.438
17,P7,9.87
1,P5,0.101
2,P5,0.772
3,P5,1.598
4,P5,2.114
5,P5,2.704
6,P5,3.487
7,P5,4.041
8,P5,4.586
9,P5,4.989
10,P5,5.419
11,P5,6.004
12,P5,6.426
13,P5,6.954
14,P5,7.549
15,P8,8.611
16,P5,9.049
17,P8,9.71
1,P6,0.112
2,P6,0.59
3,P6,1.157
4,P6,1.729
5,P6,2.201
6,P6,2.593
7,P6,3.142
8,P6,3.889
9,P6,4.656
10,P6,5.192
11,P6,5.559
12,P6,6.102
13,P6,6.501
14,P6,7.116
15,P6,7.63
16,P6,8.051
17,P6,8.443
18,P6,9.216
19,P6,9.804
1,P6,0.112
2,P6,0.557
3,P6,1.439
4,P6,1.956
5,P6,2.495
6,P6,2.989
7,P6,3.505
8,P6,4.189
9,P6,4.971
10,P6,5.683
11,P6,6.235
12,P6,6.975
13,P6,7.528
14,P6,8.474
15,P6,9.078
16,P6,9.606
17,P6,9.931
1,P10,0.155
2,P10,0.963
3,P10,1.789
4,P10,2.656
5,P10,3.265
6,P10,4.005
7,P10,4.578
8,P10,5.071
9,P10,5.537
10,P10,6.056
11,P10,6.721
12,P10,7.431
13,P10,7.971
14,P10,8.538
15,P10,9.083
16,P10,9.655
1,P6,0.112
2,P6,0.633
3,P6,1.223
4,P6,1.88
5,P6,2.523
6,P6,3.18
7,P6,3.883
8,P6,4.573
9,P6,4.981
10,P6,5.57
11,P6,6.136
12,P6,6.991
13,P6,7.366
14,P6,7.745
15,P6,8.308
16,P6,9.405
1,P4,0.091
2,P4,0.924
3,P4,1.458
4,P10,1.994
5,P10,2.703
6,P10,3.206
7,P10,3.656
8,P10,4.591
9,P10,5.115
10,P10,5.749
11,P10,6.198
12,P10,6.783
13,P10,7.313
14,P10,7.913
15,P10,8.456
16,P10,9.219
17,P10,9.636
1,P10,0.155
2,P10,0.565
3,P10,1.128
4,P10,1.661
5,P10,2.174
6,P10,2.868
7,P10,3.383
8,P10,4.097
9,P10,4.611
10,P10,5.187
11,P10,6.095
12,P10,6.415
13,P10,7.055
14,P10,7.457
15,P10,7.961
16,P10,8.652
17,P10,9.592
1,P5,0.101
2,P5,0.673
3,P4,1.045
4,P6,1.473
5,P3,1.848
